"state","year","rate_real_2024","rate_nominal","resi_rate_real","sales_mwh","gen_gwh_total","gen_gwh_solar","gen_gwh_wind","gen_gwh_gas","coal_retirements_twh","utility_owned_gen","gas_hub_price","gas_hub_price_real","pou_pct","switching_pct","ami_pct","btm","ee","dr_mw_per_twh_potential","ev_pct","saifi","expected_loss_mwh","expected_loss_fire_mwh","region"
"IL",2016,12.0455104703359,9.38,16.1034862791058,141050409,187289,49,10663,17485,0,0.108611392181912,31.516217577534,40.4721672511268,0.056842672032194,0.650942919279305,0.782351021987096,0.000189093248215962,0.0603317898343469,1.25010032801779,0.000569218992286101,0.192,12.9015073008129,0.00774546921446668,"midwest"
"IL",2017,11.9874857530647,9.49,16.3580548474382,137196310,183592,52,12268,15016,0,0.107914014190249,36.1472993270075,45.660193434591,0.0577081681383964,0.640047017299518,0.7839921828138,0.00033797547641984,0.0734800393443481,1.22832402163351,0.000811799456192171,0.172,13.2639345875713,0.00796305382118101,"midwest"
"IL",2018,11.8978701609117,9.6,15.8266460369627,142654808,188003,66,11899,17241,0,0.106544216204951,37.4479575850985,46.4115559519615,0.0576011878094891,0.633528068678905,0.904960156469273,0.000581014276083846,0.0837131429607115,1.18164379790189,0.00132885171578207,0.137,12.756407631884,0.00765835807368956,"midwest"
"IL",2019,11.6745895296413,9.56,15.9121235953166,138319481,184470,62,14460,21346,0,0.105589056903819,29.2616082843818,35.7340236085052,0.0579460745851369,0.635318896258727,0.927753453368697,0.00156049740085589,0.0976152972999147,1.74626958465102,0.00186507668074332,0.163,13.1562298263406,0.00789839285615476,"midwest"
"IL",2020,11.7943155307449,9.75,15.7741409765039,132469277,173395,79,16226,24516,2.03812105308688,0.102742352178636,22.3049480697255,26.9817020955099,0.0577442310772853,0.618136452877296,0.925976890838948,0.00369119348152482,0.113489813105769,1.87371727939545,0.00254050145590276,0.27,13.73724476126,0.00824720739283143,"midwest"
"IL",2021,11.6727261915145,10.14,15.1722417361106,135688833,181638,513,19133,20665,0,0.100183819438572,55.9804238797298,64.442224855326,0.0577475068388095,0.613120145266486,0.924079177416086,0.00500614780098504,0.121877504269997,1.61513522046285,0.00363991742872244,0.205,13.411294365662,0.00805152182713101,"midwest"
"IL",2022,12.7276250821399,11.94,16.6823561587513,135871580,185223,1548,23494,19789,0,0.0966352191132433,73.230079757058,78.060720258211,0.0588178549993428,0.58433056419893,0.929733163768818,0.00640236649757592,0.131707247720231,1.64688545764256,0.00666500622665006,0.116,13.3932562018941,0.00804069254657548,"midwest"
"IL",2023,12.0662310793606,11.75,16.1328076814259,130578217,177738,1911,21808,28445,0,0.0910368592303786,26.4831793172003,27.1959286261687,0.059199132708675,0.586925428764279,0.93183411458919,0.0095372123117865,0.145882815429075,1.534590380497,0.00991715787796718,0.23,13.9361903026762,0.00836664510894213,"midwest"
"IL",2024,12.33,12.33,15.92,133229000,186092,2703,24432,32012,1.11396513552436,0.088522443265054,24.3622124349337,24.3622124349337,NA,NA,NA,0.0125044249949115,0.154547307853633,NA,NA,NA,13.6589097080677,0.0082001786442699,"midwest"
"IN",2010,10.7050262922623,7.67,13.3429010891822,105994376,125181,NA,2934,6475,0,0.781672536965553,NA,NA,0.195446058383324,0,0.166148236221724,8.96651346860139e-06,0.00180521367569524,NA,NA,NA,7.45198749525413,0.01722065356668,"midwest"
"IN",2011,10.830917422221,8.01,13.6028750646121,105818139,122131,NA,3285,10064,0.894121885516372,0.781438941149974,NA,NA,0.19547943476874,0,0.190413915008032,2.4767020330985e-05,0.00714039291701227,NA,NA,NA,7.46439856137769,0.0172493340589974,"midwest"
"IN",2012,10.9866147877681,8.29,13.9552537654039,105173425,114696,NA,3210,14471,2.61560996024273,0.774509761844471,NA,NA,0.194069283827011,0,0.190890168519164,7.92747787761024e-05,0.0126190215739321,NA,NA,NA,7.51015538877111,0.0173550726251657,"midwest"
"IN",2013,11.4098667686906,8.73,14.3636238015934,105487389,110403,31,3481,9032,0,0.780766207438665,51.432154510137,67.220392965335,0.197461197034428,0,0.168960572483239,8.64239800266551e-05,0.0178824316296601,10.4294207415021,NA,0.236,7.48780277914798,0.017303418412531,"midwest"
"IN",2014,11.6701883109682,9.06,14.7616289231452,106942504,115395,102,3496,9572,0,0.77287095955253,63.316668454771,81.5582167870106,0.199573124569341,0,0.168279228723894,0.000113632648810991,0.0241735269284893,7.3983922474881,NA,0.231,7.38591986324974,0.0170679791555322,"midwest"
"IN",2015,11.6427737389055,8.99,14.9840814415057,104514518,104019,156,4515,16263,13.1495207606303,0.772148017318565,33.6591210150288,43.5912714380889,0.200238897534704,0,0.223504200334701,0.000181345906412734,0.031319583232277,8.39153985218605,NA,0.241,7.5575028200318,0.0174644868870028,"midwest"
"IN",2016,11.8400433407779,9.22,15.1403591093028,103704821,101759,226,4899,19996,11.9822325298008,0.76745732473746,30.4841066032399,39.1467617556676,0.204252676769453,0,0.213491238377354,0.000191787419410328,0.0348768882540838,4.89770619656799,0.000226405893519567,0.288,7.61650959813396,0.0176008445076282,"midwest"
"IN",2017,12.3411734254418,9.77,15.5243624768351,98965968,98930,278,5089,17976,0.0555948650561003,0.757582655436947,35.6504263790592,45.0325583044947,0.210708444895489,0,0.281146230971065,0.000609242158880313,0.0397641100640431,7.30328247086501,0.000324958525030358,0.26,7.98121597233571,0.0184436374038439,"midwest"
"IN",2018,12.0837743821759,9.75,15.1945716846643,104194376,113460,291,5437,26817,5.31905517362947,0.735623568915054,36.8069159074833,45.6170735927949,0.21310758184794,0,0.396766572958402,0.000983758278853745,0.0414776787402778,3.05158488712227,0.000575422681808181,0.324,7.58072359413395,0.0175181473241168,"midwest"
"IN",2019,12.102006510329,9.91,15.3625874772895,102104203,102505,323,6216,32042,0,0.73566361881388,28.4283940327241,34.7165095521924,0.2149013297719,0,0.540552843424908,0.00131373083633002,0.046746040829867,5.38077751804204,0.00085387088132869,0.333,7.73590842797396,0.0178767609508927,"midwest"
"IN",2020,11.9999600066656,9.92,15.5201095650725,97155744,90073,359,6288,32085,0,0.718921916269023,22.1080368974227,26.7435038906209,0.21085291336911,0,0.576863370573097,0.00179801865343134,0.0523140769556621,4.26977533773012,0.00115777112518814,0.293,8.12992348161386,0.0187872827067478,"midwest"
"IN",2021,11.9259806059261,10.36,15.3909614576478,99740046,94165,573,7857,27600,6.31020018053417,0.700192186760309,55.4615629686302,63.8449347816825,0.213384110688937,0,0.646923519943992,0.00229839717539332,0.0526101764579612,2.421583389443,0.00170572895310885,0.298,7.91927411502562,0.0183004971655259,"midwest"
"IN",2022,12.429154812207,11.66,15.5524329940052,100044365,98055,1082,9985,32121,0,0.700143866627172,72.7854801365602,77.5867925127036,0.216814685461498,0,0.72577491873416,0.00295168408535553,0.0534065871069459,2.69259858443474,0.0029043055920189,0.308,7.89518494639118,0.018244829972307,"midwest"
"IN",2023,11.7992336256896,11.49,15.3420844532466,95995350,90047,1854,8844,34849,11.8293779914933,0.699193753479643,27.0911709793291,27.8202833401747,0.21987362985514,0,0.756436502288803,0.00338525897348153,0.0561512287413453,5.09105240686731,0.00422870659905057,0.501,8.22819818375853,0.0190143838124703,"midwest"
"IN",2024,11.36,11.36,14.84,99755000,94799,3102,9793,38405,0,0.680619891119672,25.2369625538914,25.2369625538914,NA,NA,NA,0.00371808851686632,0.0562953196527652,NA,NA,NA,7.91808695824033,0.0182977537879046,"midwest"
"KS",2010,11.6541029387732,8.35,13.9988805360353,40420675,47924,NA,3405,2287,0,0.931185554130367,NA,NA,0.335290714467287,0,0.0945562435500516,0,0.00175927433830525,NA,NA,NA,18.1159979926659,0.486514846916745,"midwest"
"KS",2011,12.0208309467596,8.89,14.4006579958369,40760399,45360,NA,3720,2535,0,0.931197015372829,NA,NA,0.339020209296774,0,0.252608348112225,2.87103926245553e-05,0.00245098338471856,NA,NA,NA,17.965007338672,0.482459911883996,"midwest"
"KS",2012,12.3649114559562,9.33,14.8962062984938,40293476,44425,NA,5195,2860,0,0.81861840756684,NA,NA,0.335754267386874,0,0.354732408897375,4.17238760934897e-05,0.0029421151851633,NA,NA,NA,18.1731868246413,0.488050683686275,"midwest"
"KS",2013,12.7037691857587,9.72,15.2131556915875,39847397,48473,NA,9433,1980,0,0.803570145306639,50.1710505734733,65.5721652564227,0.340264902346902,0,0.195444526083762,6.03909843699895e-05,0.00312768298183807,3.46392707429757,NA,0.323,18.3766299003722,0.493514256650102,"midwest"
"KS",2014,13.0870985915493,10.16,15.6761801042475,40561606,49728,NA,10845,1453,0,0.80567325465662,57.6339578770401,74.2383158423251,0.34271578140883,0,0.407479000180728,0.000110406261875273,0.00302627994807464,2.1565659636592,NA,0.138,18.0530540916501,0.484824454680037,"midwest"
"KS",2015,13.1321163195219,10.14,15.9812934302663,39849127,45527,2,10999,1174,0,0.772814329627788,32.8745444811801,42.5751816645121,0.342218724534047,0,0.843622015005333,0.000256609179034358,0.00299225836825942,2.4460849291023,NA,0.317,18.375832101973,0.493492831346004,"midwest"
"KS",2016,13.4709386816443,10.49,16.7712544501692,40810174,47600,2,14111,2027,0,0.730964725341137,31.5230336723952,40.4809202726639,0.352430275475446,0,0.899327322471376,0.000291721459688257,0.00279487368739455,2.68235959193523,0.000238095238095238,0.177,17.9430959339257,0.48187146935214,"midwest"
"KS",2017,13.389604739988,10.6,16.8127961404944,40287787,50933,5,18598,2147,0,0.719823236928165,34.9620150146362,44.1629775433495,0.353890901937597,0,0.791451961899663,0.000493065845604919,0.00264780885176173,2.2238951911567,0.000392156862745098,0.336,18.1757530430301,0.488119600858109,"midwest"
"KS",2018,13.2859550130181,10.72,16.5454756925178,42036979,51710,8,18908,3006,0,0.69693885954283,32.8867867153208,40.7586164946336,0.355852415417133,0,0.853272440310286,0.000741053420104797,0.00229552329296888,0.809921940563633,0.000665414122436199,0.18,17.4194455591635,0.467808557553494,"midwest"
"KS",2019,12.5294234910168,10.26,15.5213423558307,41159628,50888,11,21124,3024,0,0.677839989476755,25.0345444709418,30.5719697447487,0.363298351481699,0,0.861157124375744,0.00100468778032002,0.00208934747563529,1.92178607639505,0.000890334068826695,0.334,17.790755231369,0.477780278040815,"midwest"
"KS",2020,12.5564097650392,10.38,15.5443030328279,39483946,54542,58,23964,2802,0,0.643747997806411,23.2325079416997,28.1037465881992,0.334778155232012,0,0.890571196073449,0.00104394500578271,0.0019300844308757,0.0458554734067487,0.00119589537844302,0.059,18.5457873729794,0.498057071344807,"midwest"
"KS",2021,12.0526078131318,10.47,14.9420104502819,40491786,56631,61,25694,2662,0,0.6253802672148,106.110471372006,122.149751319326,0.33220102752018,0,0.901016230740123,0.00142074139359,0.00152740233539358,1.49804490606487,0.00173557543967911,0.475,18.0841829787948,0.485660437647687,"midwest"
"KS",2022,12.2266214147525,11.47,14.9128538441489,41961065,62198,74,29687,3363,0,0.619012752455916,80.6059204403123,85.9231101143295,0.332894170439247,0,0.91169085270203,0.00191565173712401,0.00117821535787285,1.60637797172378,0.00291791445903402,0.235,17.4509600069064,0.468654894957897,"midwest"
"KS",2023,11.0906634601782,10.8,13.7400997312208,41052008,58457,81,27273,4369,0,0.593810294088988,29.6125985175862,30.409570772215,0.336786911471523,0,0.915961853588368,0.00285148825907686,0.000958108708218153,0.0440706033100328,0.00431116706726184,0.32,17.8373946327352,0.479032804190638,"midwest"
"KS",2024,11.25,11.25,14.22,41555000,58481,83,30320,5596,0,0.594185407065305,28.2279569740239,28.2279569740239,NA,NA,NA,0.00345699057945883,0.000638561508923751,NA,NA,NA,17.6214863954326,0.473234472624149,"midwest"
"KY",2010,9.71859537802004,6.73,12.3756853476422,93569426,98218,NA,NA,1841,0,0.927015006742992,NA,NA,0.528499490848645,0,0.299653272006909,9.44136954961939e-06,0.00763781740680331,NA,NA,NA,8.51522255102363,0.217933576937823,"south"
"KY",2011,10.009197733032,7.17,12.8430431163033,89538341,98351,NA,NA,1546,0,0.930348585667735,NA,NA,0.527626494665565,0,0.375871759819427,3.29959207084259e-05,0.0103174593036516,NA,NA,NA,8.89858442163382,0.227745114243282,"south"
"KY",2012,9.92491386029511,7.26,12.891451474185,89048490,89950,NA,NA,2949,0,0.930348585667735,NA,NA,0.540658372214916,0,0.369092281637023,3.85443666373099e-05,0.0138539529684661,NA,NA,NA,8.94753506052193,0.228997927985067,"south"
"KY",2013,10.3514364791969,7.69,13.1782266750764,84763842,89741,NA,NA,1418,0.835738402736765,0.930267070439349,52.3747439413701,70.5011488976977,0.493429239322955,0,0.243127226230706,3.30434179567218e-05,0.0184034020220716,6.9292023440965,NA,0.197,9.39981562376015,0.240573329606732,"south"
"KY",2014,10.7883429768555,8.15,13.4490263367917,78838924,90896,NA,NA,2500,1.92527723992255,0.930267070439349,61.726568757281,81.7088827653992,0.471341766559983,0,0.247217242578823,0.000180241991961767,0.0221313645282871,9.03579845930668,NA,0.308,10.1062323778231,0.258652942805243,"south"
"KY",2015,10.7940671831482,8.14,13.5787773901028,76038630,83544,NA,NA,5950,20.3904529349804,0.933221809104782,35.3233298362482,46.8405891136321,0.46614298776685,0,0.498724445663411,0.00022878111234962,0.0250699229805136,5.74876521041103,NA,0.256,10.4784171724495,0.268178420629079,"south"
"KY",2016,11.0432440307359,8.42,13.7581508173895,74553575,80274,12,NA,8228,2.01808804843411,0.933892185749263,32.474191602968,42.5914991178682,0.458878430564396,0,0.551354437170714,0.00011299772956404,0.0286323645175121,6.01197416458932,0.00013048357211827,0.196,10.6871399039085,0.273520346947801,"south"
"KY",2017,11.0144725338589,8.57,13.944810617546,72634387,73179,20,NA,10380,19.2404924910152,0.937870802443278,37.9514477812947,48.776567002013,0.464849133124355,0,0.340331194404165,0.000163636915650208,0.0319457623224642,5.93155967358816,0.000178744701496348,0.251,10.9695217275192,0.28074746056849,"south"
"KY",2018,10.7119773252533,8.52,13.3271079398691,76610636,78804,39,NA,14615,0,0.937870802443278,39.6011585240665,49.7895202069906,0.468870435102632,0,0.402124310501917,0.000192233160756978,0.0298659179370413,12.3135018613902,0.000304614915977052,0.515,10.4001810709617,0.266176092053314,"south"
"KY",2019,10.6700508395428,8.61,13.3840358962906,75345382,71804,45,NA,15341,9.72229959333742,0.937767540164505,30.9207516789286,38.3189305936174,0.477846021140353,0,0.421722400149703,0.000298987136331726,0.0303954317111416,21.8752623750716,0.000478155828467888,0.227,10.5748284129947,0.270645912979762,"south"
"KY",2020,10.5313505121884,8.58,13.3421655090312,71800399,63540,43,NA,14384,36.09537299339,0.937767540164505,24.67465403701,30.286413803116,0.481696811927045,0,0.433443686225927,0.000464481574161464,0.0313718041169267,5.94084125735366,0.000655374067352289,0.251,11.0969367504704,0.284008445415449,"south"
"KY",2021,10.6534337190298,9.12,13.4336061150047,74516986,69908,46,NA,14572,0,0.937653383195045,57.8017548777354,67.5205224159605,0.48670741662489,0,0.469061173634255,0.000740588919117677,0.029343102552721,32.5247273729462,0.00104568654301008,0.398,10.6923874559491,0.27365464969556,"south"
"KY",2022,11.3073663040336,10.51,13.8894480480565,75338742,69147,47,NA,16918,0,0.935376066217188,80.7911869157153,86.9206036720876,0.483233240224842,0,0.481763526048611,0.001121987800271,0.0278194150543268,7.96700391763666,0.00191214210234992,0.481,10.5757604283004,0.270669766429056,"south"
"KY",2023,10.2545105289081,9.96,13.0240520271775,71223021,63217,155,NA,15090,0,0.937378141311446,30.0752348681227,30.9645394191314,0.4791234990338,0,0.609458120057193,0.00157434514954173,0.0277793332056742,0.278401695310419,0.00287150035893754,0.736,11.1868954050901,0.286310794092811,"south"
"KY",2024,10.18,10.18,12.98,74100000,67029,245,NA,17520,5.30367452893524,0.922478003763518,28.3408228245468,28.3408228245468,NA,NA,NA,0.00186009308565531,0.0260021759014854,NA,NA,NA,10.7525571708709,0.27519459784344,"south"
"LA",2010,11.2637509581807,7.8,12.9677543082645,85079692,102885,NA,NA,51344,0,0.622365041855933,NA,NA,0.168020942059828,0,0.0904517145942848,0.000115311958138647,0,NA,NA,NA,30.3774240599297,0.151697205854599,"south"
"LA",2011,10.7211490362184,7.68,12.5080072089215,86369081,105491,NA,NA,54322,0,0.621668553528715,NA,NA,0.157820910471422,0,0.104242231855248,0.000156122863404024,0.00017049689730519,NA,NA,NA,29.92392477549,0.149432544632145,"south"
"LA",2012,9.43276937135485,6.9,11.4423593678609,84730743,103408,NA,NA,58564,0,0.620706946226872,NA,NA,0.154034334200534,0,0.381037446317943,0.000433373640878321,0.000374835994968303,NA,NA,NA,30.502528259102,0.152321944720464,"south"
"LA",2013,10.8225681785101,8.04,12.6936340700685,85807932,102010,NA,NA,52510,0,0.620706946226872,44.6432731537427,60.0938889823672,0.155630486170329,0,0.18293432006376,0.000908752187179536,0.000592567136971219,0.0162034940334916,NA,1.091,30.1196150814147,0.150409772739539,"south"
"LA",2014,10.7089195929769,8.09,12.6680297286512,90628316,104229,NA,NA,56121,0,0.630842261523257,49.6308817055026,65.697542832234,0.179554169609945,0,0.180727593686563,0.00144722481917566,0.000756583442475183,0.00876804640681458,NA,0.854,28.5175979963283,0.142409702850154,"south"
"LA",2015,10.1443014681921,7.65,12.3720696337558,91676489,107812,NA,NA,66211,0,0.630842261523257,29.647898544053,39.3146693763721,0.177489606378984,0,0.495254507342264,0.00199114400819501,0.00142359552349865,0.00866785173535593,NA,0.461,28.1915451929252,0.140781477259342,"south"
"LA",2016,9.78415682533134,7.46,12.2498692692486,91452659,107269,NA,NA,66479,0,0.631564266434765,28.0703018928818,36.8155812137199,0.175728429397745,0,0.463135047891785,0.00217496715335269,0.0023039789367402,0.154239318726233,0.000107052054061287,0.345,28.2605438817499,0.141126039335498,"south"
"LA",2017,10.0119884525975,7.79,12.518198655751,91205935,97719,2,NA,59001,0,0.631564266434765,33.398371469533,42.9247894080266,0.169796351679416,0,0.198499212745376,0.00193708717594774,0.0027513258419618,0.0108984146239723,0.000158407476832907,0.562,28.3369923544143,0.141507803756081,"south"
"LA",2018,9.69358511475383,7.71,12.0572608625797,94186072,102128,2,NA,61782,0,0.631564266434765,35.0571828181504,44.0764961778504,0.174385629880857,0,0.198845801891395,0.00213036092065527,0.00310271337331017,0.0506266418061729,0.000237166649098767,0.256,27.4403829344556,0.137030362104599,"south"
"LA",2019,9.55471451485189,7.71,12.1447733133007,93128525,100175,2,NA,69523,0,0.645542730604166,27.3070587062134,33.840616106118,0.17655102988048,0,0.348986421506999,0.00229590639893189,0.00426940413952088,0.0687222309168968,0.000367589140366539,0.518,27.7519898739103,0.138586448688733,"south"
"LA",2020,9.21800027348887,7.51,11.8692493534803,89126685,100774,39,NA,70782,0,0.66438217134084,21.0839639958865,25.8790926604942,0.171475640008983,0,0.590501706051426,0.00244160077904178,0.00553227823550417,0.0288639757499974,0.000523409489414043,1.507,28.9980703621166,0.144809060848273,"south"
"LA",2021,10.3029918203775,8.82,12.872899077161,90819346,98715,146,NA,63961,0,0.66438217134084,42.313822590606,49.4284544262945,0.175435210078493,0,0.783998305995341,0.00248402527131428,0.00636742408825234,0.0631906107294083,0.000837696335078534,1.447,28.4576138961869,0.142110157359753,"south"
"LA",2022,11.1997795646993,10.41,13.9109653959234,95138998,105505,196,NA,72275,0,0.66315843761627,68.7000147371644,73.9121057778902,0.173228749853467,0,0.764746318039175,0.00245324116071049,0.00691318095768411,0.124853103820589,0.00155582511470914,0.146,27.1655360798755,0.135657846127093,"south"
"LA",2023,9.17346273218587,8.91,11.8915257639446,95374457,97785,292,NA,74414,0,0.657082787343001,25.7044274140107,26.4644901161172,0.174796825038558,0,0.830633075061956,0.00282302133640272,0.00767607634415962,0.157736276879053,0.00217264585872503,0.483,27.0984702200947,0.135322936112442,"south"
"LA",2024,8.68,8.68,11.64,98344000,99006,1210,NA,75139,0,0.637797563161866,22.5657789351091,22.5657789351091,NA,NA,NA,0.00301557414310392,0.00835685163797841,NA,NA,NA,26.2802192586452,0.131236796869863,"south"
"MA",2010,19.7799665623343,14.26,20.2377077240153,57123422,42805,1,22,25582,0,0.105120397967279,NA,NA,0.0956900099196954,0.442909040008142,0.0146142206285057,0.00407211887106277,0.0644156370847338,NA,NA,NA,10.5659279640255,0.029676449361457,"northeast"
"MA",2011,18.9929404515409,14.11,19.7467353950464,55569912,38055,5,61,25940,2.62777558796479,0.106597522327859,NA,NA,0.0972637472343051,0.449546725933271,0.016734213670008,0.00237346552912006,0.0794534391495284,NA,NA,NA,10.8613085784737,0.0305060828661406,"northeast"
"MA",2012,18.2070453564946,13.79,19.685790157022,55313324,35578,30,90,24672,0,0.105624504885133,NA,NA,0.0947446882921104,0.460441520383045,0.0211900351620691,0.005055500998383,0.0959572693641705,NA,NA,NA,10.9116921252216,0.0306475947881226,"northeast"
"MA",2013,18.9007318963371,14.51,20.6201644327372,55265074,32885,106,205,21257,0,0.10425680536297,91.758956388632,119.52525387934,0.095316162719033,0.461175045201242,0.024500307725352,0.0133883697877401,0.108646039991277,0.267936851217186,NA,0.223,10.9212187413452,0.0306743521294505,"northeast"
"MA",2014,19.7236583182486,15.35,22.3449132348106,54469292,31119,306,225,18498,14.9619203701918,0.102953551856489,106.710511553005,137.115418165276,0.0964066348491665,0.454995155802649,0.0243788366736495,0.0159602012300154,0.126486788405308,0.395662185178893,NA,0.126,11.0807748687211,0.0311224963294206,"northeast"
"MA",2015,21.7392362749569,16.9,25.5082281261772,54621088,32086,451,215,21007,0,0.102140137245719,54.3077480447028,69.8585187162498,0.0916854217962652,0.516645384288207,0.0289442299163954,0.0222879675207883,0.144240121090227,0.345103731171671,NA,0.041,11.0499805846165,0.0310360046349889,"northeast"
"MA",2016,20.9772907985089,16.48,24.1849833235236,53475888,31955,609,216,21144,0,0.100991114149009,35.0607349137747,44.6285941684276,0.0924505278129829,0.573650240272775,0.0356795288645525,0.025977290946089,0.166982609945375,0.502649814069126,0.000696621386276559,0.068,11.2866187824806,0.031700648717346,"northeast"
"MA",2017,21.3983179341753,17.12,25.0730290747405,52513321,32204,788,233,22153,34.9211278102099,0.0988191179213335,40.770213551044,50.9587612038238,0.0893040683696655,0.583009956654617,0.0451643987788822,0.0337890597545044,0.185778926305372,0.237688298551314,0.00106500323304553,0.51,11.4935020375236,0.0322817202960015,"northeast"
"MA",2018,22.63471047262,18.5,26.439788827747,53285029,27173,978,221,18386,0,0.0943253604017062,59.3413246378482,72.603983904835,0.0887426395279891,0.597083469730306,0.0476925776987585,0.0394244698416797,0.19964899266697,1.94815609009226,0.00194409316547442,0.634,11.327045761965,0.0318141956971843,"northeast"
"MA",2019,22.15694898141,18.4,26.3956696561145,51336598,21516,1164,211,15407,0,0.0933622880999276,36.2042633603648,43.5965226187573,0.0897204626421129,0.59237760554371,0.0518244825645374,0.0446865608315488,0.218274894987071,1.20493351403177,0.00267846966300672,0.382,11.7569528450372,0.0330216727710734,"northeast"
"MA",2020,21.6218704838261,18.19,26.1150354331863,50009341,18214,1404,238,14177,0,0.0922635342524846,23.9984296525658,28.5261648028031,0.0880340157194186,0.612339242782663,0.0649683352028416,0.0493070463399557,0.231574886773485,1.7753583109924,0.00389646534929029,0.292,12.0689845105264,0.033898073968544,"northeast"
"MA",2021,21.805163758962,19.06,26.1867890053852,50798388,19477,1587,209,15010,0,0.0896595645198998,51.9695775226321,59.454624783057,0.0865145688659668,0.64220563455675,0.0634181406666542,0.0527999682843108,0.231271614831699,2.26515974016926,0.00562398583861927,0.337,11.8815180101902,0.0333715380955817,"northeast"
"MA",2022,22.748002736384,21.27,27.7745947843861,50983440,21026,1934,216,15776,0,0.0884741744823363,108.626937822396,116.175170607846,0.0865007852065237,0.646580301368444,0.0761564149448796,0.0725519433715086,0.232326696304939,2.1295952585122,0.0091105250539439,0.195,11.8383922683646,0.0332504111204764,"northeast"
"MA",2023,23.9948702937671,23.21,30.611292951247,50011964,19696,2015,182,14774,0,0.0880413529965884,36.2766131561467,37.5033445660881,0.0848488636041258,0.668962130741356,0.0883893022478868,0.0772806241510767,0.236964835131823,1.64107272589404,0.0134399300686566,0.277,12.0683515230602,0.0338962961009917,"northeast"
"MA",2024,23.98,23.98,29.35,49286000,20591,2246,178,15372,0,0.0924860940888094,34.0421473540555,34.0421473540555,NA,NA,NA,0.0876224020662114,0.245762013870235,NA,NA,NA,12.2461137424549,0.0343955756266717,"northeast"
"MD",2010,18.3541377792919,12.71,20.6790915027113,65335498,43607,0,1,2897,0,0.00808513427878419,NA,NA,0.0563354181986751,0.447735547986487,0.00100584083691346,0.000361754160583487,0.00974896595533659,NA,NA,NA,10.276743479618,0.0823333324317216,"south"
"MD",2011,16.6540765627716,11.93,18.5805330302171,63599711,41818,3,271,2311,0,0.00803596637925419,NA,NA,0.0541388276357685,0.502554390538033,0.00100884397763287,0.0011021611310744,0.0158389311351907,NA,NA,NA,10.5572201901844,0.0845804044050779,"south"
"MD",2012,15.4205273201279,11.28,17.553153438869,61813552,37810,22,322,4945,2.89605924358635,0.00860687684046425,NA,NA,0.0487785445675346,0.525539464226227,0.362550469718169,0.00205252839358326,0.0241664787056263,NA,NA,NA,10.8622807027672,0.0870244323837931,"south"
"MD",2013,15.6954160399787,11.66,17.8357000454303,61899478,35851,63,322,2888,0,0.0085744793295728,62.2003350243331,83.7272843939077,0.0538334304218004,0.534351630558177,0.49996399168747,0.00311643658201865,0.0336265390275288,10.9569492716063,NA,0.087,10.8472021857615,0.086903629081106,"south"
"MD",2014,16.0170490822027,12.1,18.0423453711093,61683869,37834,98,324,2506,0,0.00850704104781066,86.2611476390748,114.185870712578,0.0551542227315298,0.523317562975824,0.687183390270023,0.00443996693565913,0.0453721888557609,4.05071482205753,NA,0.257,10.8851173563561,0.0872073909051665,"south"
"MD",2015,16.0054534275919,12.07,18.3260452667208,61781719,36366,119,435,4555,0,0.00831285617190361,44.1797621306952,58.5846831172272,0.0556089629695995,0.528591103138454,0.896568966359384,0.00844418551174642,0.0540088445725646,7.04353371147094,NA,0.045,10.8678774874991,0.0870692716793147,"south"
"MD",2016,16.0140153937394,12.21,18.6633447217781,61353911,37167,209,527,5423,0,0.00825022571372237,24.5914342845651,32.2528752815033,0.0547963041410608,0.521924413261935,0.919784095189298,0.0119289542927426,0.0618230740735478,10.4623790908969,0.000693120776295269,0.07,10.9436569261101,0.0876763875154769,"south"
"MD",2017,15.3971272993734,11.98,17.9418945825753,59303885,34104,267,561,6729,0,0.00763219538420185,32.2468983985176,41.444874762265,0.055642751151501,0.524779818387952,0.782962031493403,0.0156740563108332,0.0717357287729745,11.8845031235882,0.000940050420886211,0.107,11.3219589755223,0.0907071986333793,"south"
"MD",2018,14.5466640438005,11.57,16.7217486415338,62086455,43810,397,570,13850,0,0.0955022452753165,46.9197542906138,58.991002824825,0.057605215748682,0.511858987600436,0.786389065552606,0.0171954947054924,0.0831322635335805,11.8726948854947,0.00177725118483412,0.331,10.814535200296,0.0866419137060746,"south"
"MD",2019,13.9293114328061,11.24,16.2591250888271,60720658,39326,494,520,14605,1.65285053145502,0.0952460783139745,24.483973860231,30.3420726878863,0.0574738628240726,0.503913017543387,0.854473450176979,0.0194469056681713,0.102461764858208,5.78633563628908,0.00278234475780954,0.17,11.0577878299523,0.0885907606012122,"south"
"MD",2020,13.6858459453264,11.15,15.9688659864301,57629040,36029,527,546,14092,16.3201865164173,0.0950589395650723,16.0091733250997,19.6501416896271,0.0581453655955339,0.489094387135375,0.850498515621954,0.0216215882499109,0.123289459206251,6.11181657429714,0.0037221613350152,0.151,11.6510036096228,0.0933433782069957,"south"
"MD",2021,13.4102433217612,11.48,15.325992367727,59303974,38235,632,517,13977,19.0401464626651,0.0947360917500952,35.288757250616,41.2221969732861,0.0597438236973175,0.479206604265677,0.847264169092383,0.0228024842672035,0.131786501230227,11.3224428914897,0.00506810262907824,0.172,11.3219419841762,0.0907070625052224,"south"
