"timeframe","state","rate_delta","rate_delta_nominal","resi_rate_delta","rate_pct","wind_solar_delta","wind_solar_pct","load_delta","load_pct","btm_delta","ee_delta","ev_delta","gas_share","gas_exposure","gas_exposure_nominal","coal_retirements_twh","utility_owned_gen","pou_pct","switching_pct","dr_potential","region","iso","expected_loss_mwh","expected_loss_fire_mwh","rate_delta_pre","rate_delta_nominal_pre","rate_pct_pre","saifi_delta","ami_delta","ca","rps_sales_cost"
"2019-2024","ID",-0.19679692990568,1.63,-0.639863325319,-0.0202532718678099,4.02567080462265,0.238431622173403,2296725,0.0957556250657956,0.752753207864056,-1.02996217781735,NA,0.276652198938648,1.36475374349813,12.4245615796674,0,0.635590460391454,0.136402391121836,0,27.2124905174282,"west",0,8.53139266534129,4.44454899408322,-1.27441448486862,-0.04,-0.115948500740834,-0.0155,0.0989954856775949,0,0
"2019-2024","IL",0.655410470358699,2.77,0.00787640468339923,0.0561399155571713,6.70921456790062,0.852257823537135,-5090481,-0.036802343120417,1.09439275940556,5.69320105537183,NA,0.134962309416706,0.536077350849729,4.86026289950146,3.15208618861124,0.0974516250216172,0.0582909600418499,0.607566297473144,1.68331958452978,"midwest",1,13.6589097080677,0.0082001786442699,-0.382028857848999,0.200000000000001,-0.0316862361875353,0.08,0.015477309670205,0,0.537273572643742
"2019-2024","IN",-0.742006510329,1.45,-0.5225874772895,-0.0613126847763387,7.2232631464297,1.13231470993237,-2349203,-0.0230078971381815,0.24043576805363,0.95492788228982,NA,0.346935668128664,1.42496943561796,12.9281967141783,18.1395781720275,0.705789205511617,0.215165333829317,0,3.97115744730344,"midwest",1,7.91808695824033,0.0182977537879046,0.4318181993608,0.85,0.0370018193241112,0.1725,0.287776794097148,0,0
"2019-2024","KS",-1.2794234910168,0.99,-1.3013423558307,-0.102113516390767,10.4554402604397,0.251741870817722,395372,0.0096058205385141,0.245230279913881,-0.145078596671154,NA,0.0637168478102776,0.310366136044235,2.82360881697899,0,0.625662784684696,0.339991723228932,0,1.0232270061801,"midwest",1,17.6214863954326,0.473234472624149,-0.557675100532499,0.0999999999999996,-0.042612584953903,0.063,0.0587470712453531,0,0
"2019-2024","KY",-0.4900508395428,1.57,-0.404035896290599,-0.0459276949015735,0.302842831174574,4.83229481103536,-1245382,-0.0165289758568083,0.156110594932358,-0.43932558096562,NA,0.232203616189104,1.08638301963085,9.76570016785642,51.1213471156627,0.934736779136034,0.481721397790186,0,13.7172473236637,"south",1,10.7525571708709,0.27519459784344,-0.1182921373127,0.459999999999999,-0.0109648105892142,0.365,0.197534764731383,0,0
"2019-2024","LA",-0.87471451485189,0.97,-0.504773313300699,-0.091547948763119,1.22015164652291,611.143455952165,5215475,0.056002980826766,0.071966774417203,0.408744749845753,NA,0.708217248348027,2.69312310882901,24.1543771286078,0,0.655390976901164,0.174297490971996,0,0.0886732396191889,"south",1,26.2802192586452,0.131236796869863,-1.15420507812501,-0.38,-0.107779787503677,0.096,0.556716963362759,0,0
"2019-2024","MA",1.82305101859,5.58,2.9543303438855,0.0822789735229145,5.38154040932967,0.842103443251906,-2050598,-0.0399441739400028,4.29358412346626,2.7487118883164,NA,0.752005344596609,3.99921786507304,36.4639060021569,0,0.0907145014066743,0.0871237392076296,0.632492982998585,1.80322390991993,"northeast",1,12.2461137424549,0.0343955756266717,2.4332906631614,3.05,0.123369134868357,-0.231,0.0386307721162388,0,2.76883149872786
"2019-2024","MD",1.1506885671939,3.84,1.6208749111729,0.0826091492565681,2.08161180558046,0.807312286649479,-1918658,-0.0315981094934775,0.88933777555618,6.4647240188819,NA,0.387594493111465,1.32513738547679,11.9097988659658,77.1183456033723,0.0942232156619676,0.0589220104799141,0.479989902118874,8.33695140784382,"south",1,11.4185938073381,0.0914813998916037,-2.0877376493966,-0.859999999999999,-0.13034471198046,-0.0335,0.0401825975371435,0,2.85523048266277
"2019-2024","ME",2.7132845815763,5.58,2.3471838436182,0.160485612635294,4.5730785048119,0.191827935201846,-488040,-0.0415989035155011,10.5423357332133,1.9730372105868,NA,0.269099274008406,1.56257788220028,14.3138270877926,0,0.000227328547888062,0.0253078676992437,0.434269708022327,0.360055608144746,"northeast",1,14.7257898468187,0.0517401963615556,0.652365077977802,1.39,0.0401347986424603,0.5305,0.0533962691068974,0,5.08984455537652
"2019-2024","MI",0.0430277235718002,2.6,0.0684477827871994,0.00304794276911953,4.2502721308803,0.830978401651637,-2418293,-0.0238845420876173,0.219032227274695,5.5649331889881,NA,0.358138029517329,1.35953144263687,12.3899666358508,1.03735146319811,0.788787766555396,0.121137212126682,0.0864647880926991,5.53495570765635,"midwest",1,8.48794403589749,0.0529286053326532,-0.0907735370353002,0.530000000000001,-0.00638901752797982,0.2455,0.065570894549808,0,0.327092326537586
"2019-2024","MN",-0.2549068871543,2.03,-0.504335509050501,-0.0202067989430719,9.09622432249732,0.442217704311093,-1611594,-0.0240660002209493,0.484137768827511,2.2117159664968,NA,0.215298317985912,0.939427100587825,8.46496706717872,0,0.666647752815541,0.358841544899887,0,22.649978105341,"midwest",1,12.0981549754774,0.609655874518574,0.352192458852199,0.81,0.0287205953389362,0.028,0.3453014783883,0,0
"2019-2024","MO",-0.7311324944486,1.41,-0.694071899602999,-0.0618496150679262,6.54202264002682,1.73124743150324,-441775,-0.0056021742941644,0.508161968261452,1.4297916067926,NA,0.112333703832623,0.529918953739577,4.81515516694434,0.28104600212062,0.892011302990944,0.317073000436347,0,1.54142524731997,"midwest",1,18.7625457934466,0.183526443325518,0.0865391707267005,0.57,0.00737470556834368,0.2335,0.444587585830345,0,0.428127883595896
"2019-2024","MS",-0.680356770146,1.54,-0.676489310295802,-0.0591596229355381,2.06657719506902,4.2332100996757,305974,0.00625061464493104,0.0309552087726195,0.14593216301841,NA,0.758655397842165,2.69775136110217,24.1981422100941,0,0.920677368611234,0.5297980240622,0,7.59717484356707,"south",1,20.2240219380157,0.377906700731193,-1.2073846504446,-0.32,-0.0950117420935439,0.266,0.368888952129456,0,0
"2019-2024","MT",-0.268429443314201,1.82,-1.0369644904753,-0.0241644819984665,14.950662902887,1.7301564392654,329729,0.0215209952229159,0.54816440023392,0.34776213991947,NA,0.026266748611645,0.162689263085264,1.5043579979356,0,0.516157200996087,0.258065668716269,0.200257418403574,2.48451954889849,"west",0,12.585904938247,3.96100907913689,-0.7975612317061,0.43,-0.0669882291592455,-0.0765,0.0338777017704985,0,0
"2019-2024","NC",-0.0910314092543008,2.17,-0.032378697744301,-0.00777313338792396,3.35836706209272,0.552458541513607,365469,0.00267869371945348,0.427392687820952,1.6794943801231,NA,0.377781501427279,2.0016770509558,18.1448184325783,12.8997662367692,0.766014970676609,0.25841709453182,0,7.14964315821927,"south",0,18.2925355673235,0.163502422486916,-0.639304783882199,0.119999999999999,-0.0517641604151215,-0.4425,0.321940175212715,0,0
"2019-2024","ND",-2.807543654532,-0.85,-1.0882711459525,-0.259776295546555,7.49876274522778,0.275173094335046,8068745,0.37425898993263,0.00557366069288892,-0.145900644468619,NA,0.0456832357689354,0.2015303116105,1.84049214632134,0,0.730091773786278,0.714723680106038,0,26.6577000779529,"midwest",1,10.7986714702657,0.434489382168396,-0.0253794906382012,0.44,-0.0023428109198316,0.1095,0.0969257880119,0,0
"2019-2024","NE",-1.8984176704125,0.109999999999999,-1.4122310914474,-0.171207265710968,13.5314479092437,0.696805114067337,4604810,0.151557818649062,0.0878231343338532,-0.49862182197374,NA,0.0345360281197726,0.167168397786634,1.51052947561982,0,0.716158816659584,0.890254488431833,0,23.1243168560384,"midwest",1,18.4588978819096,0.141904143142454,-0.298388584439399,0.24,-0.0262047652134466,-0.1645,0.0714932761886495,0,0
"2019-2024","NH",-0.0617214690858994,3.44,-0.813849297677702,-0.00298868397863548,0.193723174054965,0.0806523708704125,201343,0.0187966250226272,2.11941276167611,2.36261047391643,NA,0.237948063854653,1.0718444532243,9.78736382281233,0,0.00110218909621326,0.0601887734969037,0.493149723946333,1.06100743793424,"northeast",1,12.2903424336496,0.0971145283787245,1.0951039053241,1.93,0.0559965905020976,0.0565,-0.005234990154414,0,1.57861530816284
"2019-2024","NJ",0.239877427688999,2.98,0.293715143731099,0.0148437876393344,1.27805448802987,0.764668506195394,-866704,-0.0117254145964084,1.79345915794888,2.22198402906613,NA,0.512997198877108,2.12869297375907,19.3830083890411,10.4026783392545,0.0131719067659488,0.012617425866087,0.413309860948943,0.445369980423032,"northeast",1,22.2113409594406,0.341593144025768,-1.7646353130029,-0.529999999999999,-0.0984468144168741,-0.3025,0.460743576162005,0,1.28792997256761
"2019-2024","NM",-1.771483447383,0.31,-1.0364803033105,-0.160004163471132,25.3524302653034,1.07988827147257,5463866,0.219607579283938,1.30776545316674,0.74807057890508,NA,0.316936929622978,1.28292208713877,11.5516099019743,0,0.517060233079778,0.256851329430996,0,3.88144622640135,"west",0,8.71725338411906,3.06334249475271,-2.3036981607597,-0.66,-0.172236776161396,0.1735,0.0962778448485475,0,0.714794699484698
"2019-2024","NV",0.657138524135402,2.69,0.221601627519901,0.0607737855147965,15.223504214891,1.18145055084047,3650614,0.0987122356031869,3.17618703585702,-0.53490456160302,NA,0.608480456792126,2.83112034506053,25.5261283367048,0,0.652822916297692,0.113239810371195,0.141036558033499,7.44448894546851,"west",0,19.6127671459188,2.70318198422886,-2.6732024668534,-0.950000000000001,-0.198219619765101,0.0945,0.00938441241568744,0,1.33790218852255
"2019-2024","NY",2.3920299786185,5.32,2.7669747431253,0.138524098412068,3.33287269511114,0.880755111033558,-5220345,-0.0358539329010518,1.69505938375971,3.0888853580045,NA,0.443770714845719,1.78596730307911,16.3451658152889,7.511975202187,0.263188274278609,0.196982885381747,0.466515939423993,7.02313887571181,"northeast",1,9.90863935864002,0.0173082696880084,-3.612124289468,-1.91,-0.172993676929472,-0.16,0.152325605654028,0,3.87297198044256
"2019-2024","OH",-0.319013357109199,1.8,0.9516507973891,-0.0272683984000533,3.02194966702075,1.68108916259209,5421080,0.0365002014517453,0.216747991393296,-2.14942411404451,NA,0.503069997782986,1.81505988115363,16.4965970185522,38.1706826674854,0.190692339434995,0.0733637564760399,0.670827880570537,5.28695404372258,"midwest",1,4.89482912927519,0.0239017016461186,-0.8342021247584,-0.15,-0.0665593060268756,0.0485,0.233329664590461,0,0.08697478654742
"2019-2024","OK",-0.66060390230037,1.22,-0.4128709723266,-0.0678196043003411,7.33294451068326,0.217924777934459,7924054,0.122292434776707,0.296845723857632,0.76926965255398,NA,0.486726433171615,1.79143203806548,15.9718241722525,0,0.60138642683163,0.314350056563864,0,4.50431105661494,"south",1,12.7664831091569,1.06247213175955,-1.08745076649453,-0.319999999999999,-0.100429005925545,0.43,0.046484060328741,0,0
