"timeframe","state","rate_delta","rate_delta_nominal","resi_rate_delta","rate_pct","wind_solar_delta","wind_solar_pct","load_delta","load_pct","btm_delta","ee_delta","ev_delta","gas_share","gas_exposure","gas_exposure_nominal","coal_retirements_twh","utility_owned_gen","pou_pct","switching_pct","dr_potential","region","iso","expected_loss_mwh","expected_loss_fire_mwh","rate_delta_pre","rate_delta_nominal_pre","rate_pct_pre","saifi_delta","ami_delta","ca","rps_sales_cost"
"2021-2024","NV",1.53355576116371,2.89,1.6935029948451,0.154336473320089,11.5240990220872,0.694857407461736,1600958,0.0410165063872395,2.17478534968242,-0.209286859192939,NA,0.585437498570941,3.18987507239677,29.6480348578435,0,0.626085831058886,0.111746642849734,0.149898395237123,6.97390206638448,"west",0,19.6127671459188,2.70318198422886,-1.34071427633301,0.19,-0.118887596953574,0.043,0.0121728326211969,0,1.12562875187625
"2021-2024","NY",1.2297173055153,3.55,2.0843446996547,0.0667226502110733,2.85721113996834,0.670743082513885,-1043778,-0.00738049863156675,1.01918669111533,1.5975368481509,NA,0.472903539910826,2.16117989624505,20.1935466806999,0,0.258226598199132,0.200253043322948,0.45409497623966,7.77080276556921,"northeast",1,9.90863935864002,0.0173082696880084,0.0115085528326979,1.64,0.000624827295464393,-0.091,0.0623544892186455,0,4.32952941002445
"2021-2024","OH",0.144713251560001,1.62,1.3697323998383,0.0128802454979704,2.23119401416515,0.862007434650528,6225135,0.0421420591206081,0.163572697499759,-1.78942707204884,NA,0.53583453778027,2.11413334564955,19.7417881920089,17.7225171611704,0.180671414795567,0.0732588877440354,0.657176889089224,5.3000514818178,"midwest",1,4.89482912927519,0.0239017016461186,-1.400941719375,-0.0800000000000001,-0.110867077383355,0.09,0.0998443068674856,0,0.000397863753195529
"2021-2024","OK",-0.872549921725179,0.56,-0.6095362839175,-0.0876709917144461,0.591846682350794,0.0146532724754693,8194863,0.127002643946343,0.232016663059989,0.21773223693508,NA,0.464393090252452,2.05978025951228,18.8726352910427,0,0.594422809229609,0.318176362645417,0,4.26715052219539,"south",1,12.7664831091569,1.06247213175955,-0.316880097355821,0.69,-0.0308566392455127,0.136,0.0417677231126204,0,0
"2021-2024","OR",0.995061079535599,2.41,1.4624742429407,0.0960025994529465,0.673954981361846,0.037946582170117,4546795,0.0839896145216408,0.414134251401236,-1.06360210036876,NA,0.355859398418971,1.63392963716424,15.2642911939138,0,0.632413488194521,0.33257501508567,0.0534842873924335,0.952725975213984,"west",0,24.3813602171285,1.14433702098789,-1.5036319602203,0.119999999999999,-0.12669022878461,-0.524,0.0125351960405461,0,0
"2021-2024","PA",1.1140460295461,2.55,2.0481818823023,0.0976723238084193,0.433971820627196,0.284672066985001,-1244154,-0.00867973115195621,0.440506308771933,0.46135341293453,NA,0.564072126075569,1.98000809667203,18.4861541536812,11.1022142918702,0.00159040525940913,0.0207270491554797,0.614071679768426,0.368529305092503,"northeast",1,6.8269813922059,0.0175770089717664,-1.5648344541096,-0.219999999999999,-0.120642971181781,-0.073,0.00146362461058291,0,-0.000106816618277872
"2021-2024","RI",2.7541332783179,5.41,2.5581872075103,0.130553217587748,3.58577572496168,0.733118137803021,26996,0.00364909237680866,4.76282175452107,0.311000231389599,NA,0.906138566070938,3.74021498619357,34.8573179976383,0,0.0029464871392702,0.00501267608925392,0.460634012897547,0,"northeast",1,11.1853492316686,0.0113297118090905,0.373154694999698,2.16,0.0180070395476821,-0.636,0.00614638092607088,0,4.43029092813
"2021-2024","SC",-0.8146710352562,0.859999999999999,-0.8922760555617,-0.0700209771971658,0.625508624701488,0.269928919229734,4049864,0.0507551771768586,0.174559347601743,0.15585574074064,NA,0.235374197088285,1.3260164517215,12.2912322627973,0,0.883074778138834,0.387436424260075,0,6.88070475267695,"south",0,25.5259942547845,0.179310063100239,-1.2053953615258,0.170000000000002,-0.0938776579712935,-0.0245,0.252955609719778,0,0
"2021-2024","SD",-1.0065615559661,0.57,-1.0371315641329,-0.0838342893820368,6.94936812100282,0.129035217699658,447609,0.0343221823500269,0.0349967955976898,0.0142268448215001,NA,0.0962690427669732,0.486882881830442,4.52888739168708,0,0.640973928119053,0.422634789022787,0,14.1466504793961,"midwest",1,29.9012954637227,3.06063780818448,-0.6168252162516,0.6,-0.0488636866937442,-0.148,0.016037875029948,0,0
"2021-2024","TN",-0.454405896064799,1.19,-0.3913060602697,-0.0397750132653569,1.02465449770398,2.207250970708,3336863,0.0334955321780758,-0.00030057472659547,-0.50349377959971,NA,0.200607661366758,1.06809497429461,9.89613287265534,12.2122096386471,0.95314898685833,0.981460716433605,0,8.88508800150303,"south",0,11.620200496771,0.0362715670898489,-0.681192964231201,0.549999999999999,-0.056270901761447,0.474,0.00509187284766599,0,0
"2021-2024","TX",-0.6267965122733,0.91,0.793828691068999,-0.0587064211210524,5.4353437765595,0.22894250506338,59308122,0.136144000407614,0.141886653181553,-0.08018135269568,NA,0.500437581812869,2.15900610064319,19.7912404722226,0,0.183749203923593,0.258287471457935,0.644073000827335,3.07867963951905,"south",1,16.6480175958433,0.485420760093711,-0.379563010185599,0.710000000000001,-0.0343298360924849,-0.6295,0.0466164240134626,0,0
"2021-2024","UT",-0.62850174264506,0.69,-0.748917646977,-0.0650723848679391,6.24729999804728,0.61784984134963,1828373,0.0559518290602925,0.75919143090489,0.53163945936327,NA,0.305005869089931,1.92246313126462,17.9730897848046,0,0.768211428993522,0.206138895138677,0,16.537157391966,"west",0,25.8678455023733,5.54005710575388,-2.06221604666074,-0.380000000000001,-0.175946224773225,-0.2125,0.731085823834039,0,0
"2021-2024","VA",0.113203487726699,1.65,0.5690496403952,0.0106027578212779,3.39904112639907,0.957900411255749,10363804,0.0827481159437045,0.493906336012166,0.25957236432488,NA,0.566701550708418,2.15921679708429,19.9891588909661,15.5541463526974,0.747527384719372,0.168863918730773,0.0649558027724272,1.66237667396163,"south",1,7.09214593046344,0.0681437567998727,-1.2451854639012,0.0500000000000007,-0.104444501458704,-0.138,0.387111132920192,0,0.0413340846756333
"2021-2024","VT",-0.173409014766001,2.18,0.106030745141201,-0.00927647892522037,-1.48862078666818,-0.061409248890343,25304,0.00467493463516148,1.03154317595382,-1.740276339129,NA,0.000551047408576036,0.00444491076301331,0.0410231150863649,0,0.537332542268206,0.220128959466688,0,6.2203310521108,"northeast",1,9.21536798215368,0.0614032401566956,0.287363811705401,1.88,0.0156124690847558,0.764,0.0100721328670941,0,1.08662582059294
"2021-2024","WA",0.0266798263615993,1.41,0.191672347944701,0.00263288102067536,0.286886416956507,0.0340065362538689,2109332,0.0239156899739121,0.285184525996843,-0.707570065289501,NA,0.159904239988027,0.765015883899823,7.16619849939096,0,0.86858021808066,0.603380009442759,0.0253775391760605,0.132310527375096,"west",0,23.7493017703727,1.00169291199314,-0.189513842630999,1.07,-0.018358702884529,-0.415,0.164393236399402,0,0.207413185399266
"2021-2024","WI",0.045767715130701,1.71,0.505208648837201,0.00361108381967555,4.47425213237995,1.4672807656166,-575615,-0.00829098466056569,0.248767167523446,-0.181570198770289,NA,0.382078192177997,1.83070837880743,17.0539404090853,0,0.871856119462085,0.165616365626295,0,3.04277470558991,"midwest",1,8.92353236130672,0.0546516974265385,-1.0278569175277,0.34,-0.0750146129064676,0.037,0.133273004441435,0,0
"2021-2024","WV",0.698601196513801,2.19,0.907103104581999,0.0674234444367443,1.87980789162814,0.762063007101172,221012,0.00674269573837174,0.0944238955475805,-0.16285393667232,NA,0.0558749593338235,0.232355812933115,2.17258125002956,0,0.725001678381626,0.00468731637123978,0,0.0872118311429626,"south",1,4.74267489371526,0.187547629733838,-1.4163127637357,-0.110000000000001,-0.12025364652989,0.2015,0.219847958840306,0,0
"2021-2024","WY",-0.40427330657335,0.9,-0.435907010233301,-0.0423133495977354,3.93757086067625,0.198366485656486,1470288,0.0931463304493614,0.088742665863909,0.21079733968745,NA,0.0631604322966339,0.345672706397654,3.27507345986659,0,0.825526726634129,0.306896480583013,0,0.154334975635553,"west",0,5.58125818740826,0.935727430676557,-1.45406140608885,0.0600000000000005,-0.132087317840757,-0.315,0.018589356677093,0,0
"2020-2024","AL",-0.237912475516699,2,-0.308796729394802,-0.0196981453540895,0.609404908414555,2.27159395495113,4107395,0.0492519359983059,-0.00131288904817692,-0.177183477899414,NA,0.421405955276554,1.64772048387304,15.081683911965,3.91139028841051,0.725389790484265,0.391868974745124,0,9.11031490702264,"south",0,14.6812629419634,0.0836562635364712,-0.2941571582391,0.51,-0.0237759054828244,-0.1855,0.0839367966334456,0,0
"2020-2024","AR",-0.6722186784857,1.22,-0.5375476494034,-0.0658249396775921,3.19094291709643,6.41015852695096,4108997,0.0896162947624068,0.982860524600615,1.5091828218714,NA,0.373937095504218,1.41173542780961,12.877452131125,0,0.891262207714884,0.406663418429717,0,6.04673258964341,"south",1,16.1704543385472,0.459242582396412,-0.6481511286376,0.130000000000001,-0.0596803921181836,0.1495,0.278476575916547,0,0
"2020-2024","AZ",0.202816434411799,2.4,0.0976779358459989,0.0160491800533847,5.53621379454827,0.933707527870851,8343926,0.101804764109901,2.20750751617474,-0.5943292175825,NA,0.456826668139499,1.37547269173992,12.4005136238573,0,0.733761642900013,0.48289858202078,0,9.54681130718378,"west",0,5.77624768202231,2.15826746352851,-1.5292312647721,0.0999999999999996,-0.107947655287827,0.086,0.0894846520991526,0,0.0111845553734892
"2020-2024","CA",5.2117524731238,9,7.1061298930767,0.239200168195951,6.53922332527622,0.287901175788406,-5661672,-0.0226308760784545,5.46270514153688,3.4952498228329,NA,0.456637336762934,2.81161653753249,25.7670913914961,0,0.327795131219682,0.246447249068675,0.321850154871781,5.36914367916906,"west",1,66.8032860896991,5.8231863097782,0.661930632857302,2.58,0.0313320412724048,0.0195,0.036871198182572,1,0.212246750452741
"2020-2024","CO",-0.211405672278799,1.95,0.0987366982116011,-0.0170057737517342,10.9101339545404,0.396508998623205,697736,0.0124483981021035,2.15920174307455,1.2698871159592,NA,0.292192835213811,1.72296062732604,15.8484547704257,0,0.627225039571218,0.441000115262537,0,13.7272826737719,"west",0,14.0104486332103,1.9815797280222,-1.1869853735414,0.33,-0.0871604706861251,-0.136,0.428938097458532,0,0.000293719910065764
"2020-2024","CT",1.730781618714,5.34,1.765350264558,0.0761143848347225,0.582893843117614,1.06238850848928,149327,0.00550744268399195,4.28256413852729,-1.1821542293579,NA,0.577829495371734,2.71713933751626,25.1159621695026,0,0.0152456780412336,0.0453624445705152,0.457871025979028,4.20743441982116,"northeast",1,12.4277349565081,0.00833480227010869,-0.119138340961598,1.36,-0.0052120256241186,-0.542,0.0293486236053945,0,2.98955822963606
"2020-2024","DE",0.871115472632999,3.2,1.0334775719014,0.0693073017526946,2.46588170017632,2.17540919481657,235949,0.0212011787887395,0.78773776372367,2.1706111990106,NA,0.895061931022599,3.21407644356926,29.3421572990463,0,0.0336075065504171,0.227720605882595,0.341430211410617,14.7159759176112,"south",1,11.6147016073393,0.164566060916931,-2.2431216686729,-0.93,-0.151439422788833,-0.1995,0.135015866556083,0,0.368604390143769
"2020-2024","FL",0.2220528959656,2.51,0.3168624391186,0.017982980822217,4.44286941579708,1.71182188913295,12644829,0.0521564926630909,1.20563239471177,-0.35778706866741,NA,0.752985434492801,3.4883342953595,31.9023674992964,7.53338837627202,0.910821180757839,0.240261420590451,0,1.59366065624015,"south",0,35.6503192760789,1.0560425948938,-1.562343405944,-0.43,-0.112315656155655,0.046,0.138251172291081,0,0
"2020-2024","GA",-0.698381187182999,1.56,-0.6137101581007,-0.0572989289108713,3.10333812368808,0.9862457816416,13715858,0.102763492976579,0.165660469652677,0.16134970288171,NA,0.460001658393717,1.9210938585873,17.4988943591796,15.0531683598846,0.703676006752354,0.390631898537746,0,5.30756532792334,"south",0,10.4711946916368,0.147397315221862,-0.568243665628501,0.31,-0.0445449852280686,0.1555,0.0178046375343821,0,0
"2020-2024","IA",-1.4207702882853,0.459999999999999,-1.5225304115981,-0.130937274547153,7.01506455316555,0.122312420990859,4287138,0.084659353929519,0.454426531448169,-2.12809546818792,NA,0.118565815659383,0.522200676858896,4.79644713979448,0,0.813645042368025,0.215412001397238,0,14.5780548003974,"midwest",1,15.32981478698,0.0508374572375827,0.0368480725055012,0.620000000000001,0.0034074660211382,-0.1875,0.00585843262373703,0,0
"2020-2024","ID",-0.151560985541181,1.53,-0.504059049578801,-0.0156707883833605,2.04160308762819,0.108204351836357,1820648,0.0744295736392657,0.650945017231011,-0.91242681875363,NA,0.285622360586438,1.39989929121083,12.9785052345061,0,0.63508697334504,0.136263512807066,0,25.2373106257594,"west",0,8.53139266534129,4.44454899408322,-1.41222005678132,-0.0999999999999996,-0.127413204157397,-0.1525,0.099812536264726,0,0
"2020-2024","IL",0.5356844692551,2.58,0.145859023496101,0.0454188687642536,5.17811198984046,0.550664660213669,759723,0.00573508829522788,0.881323151338668,4.1057494747864,NA,0.138811712808152,0.560593361167433,5.15511236730936,3.15208618861124,0.0958241386451768,0.0583771814060281,0.600628147776748,1.66758208449947,"midwest",1,13.6589097080677,0.0082001786442699,-0.379441215163,0.35,-0.0311687856988391,0.0135,0.0049689424853675,0,0.360311796859264
"2020-2024","IN",-0.6399600066656,1.44,-0.680109565072501,-0.0533301782931045,6.22289425660349,0.843259747818634,2599256,0.0267534979712574,0.192006986343498,0.39812426971031,NA,0.353804875799565,1.49292290538214,13.7365518238613,18.1395781720275,0.699814322851164,0.215231334843671,0,3.61875242961879,"midwest",1,7.91808695824033,0.0182977537879046,0.357186267760099,0.93,0.0306787949134943,0.188,0.1977283952898,0,0
"2020-2024","KS",-1.3064097650392,0.869999999999999,-1.3243030328279,-0.104043256749763,7.94470237448354,0.180384629468438,2071054,0.052453065354714,0.241304557367612,-0.129152292195195,NA,0.0645752936182064,0.336104810310102,3.09079692811835,0,0.615227343726284,0.33416506616574,0,0.798587238626358,"midwest",1,17.6214863954326,0.473234472624149,-0.5757065544827,0.24,-0.0438395868933074,0.1235,0.0400976933637716,0,0
"2020-2024","KY",-0.3513505121884,1.6,-0.3621655090312,-0.0333623414947367,0.297839528282763,4.40109851792716,2299601,0.0320276910995996,0.139561151149385,-0.53696282154413,NA,0.23591412941077,1.13992202837104,10.3975899883297,41.3990475223252,0.93413062693034,0.482690241952644,0,11.6777435608117,"south",1,10.7525571708709,0.27519459784344,-0.262716670959801,0.44,-0.0243389879368137,0.497,0.181875076869378,0,0
"2020-2024","LA",-0.538000273488871,1.17,-0.229249353480299,-0.058364098234643,1.18344769418563,30.5796815215032,9217315,0.103418128925136,0.057397336406214,0.282457340247424,NA,0.711057603433155,2.76202950677737,25.194948301907,0,0.657360626160563,0.173734106244875,0,0.0936609917947619,"south",1,26.2802192586452,0.131236796869863,-0.92630119470323,-0.140000000000001,-0.0913124671627404,-0.5295,0.360889011282744,0,0
"2020-2024","MA",2.3581295161739,5.79,3.2349645668137,0.109062234830139,2.75709008313505,0.305832148442276,-723341,-0.0144641178135101,3.83153557262557,1.418712709675,NA,0.759192061405873,4.17469666397796,38.5717170818117,0,0.0901849440680237,0.0864745583490087,0.642521827362303,1.95279650889197,"northeast",1,12.2461137424549,0.0343955756266717,-0.117365791130801,1.29,-0.00539880010715942,-0.0599999999999999,0.0299928933641973,0,2.69200762653118
"2020-2024","MD",1.3941540546736,3.93,1.9111340135699,0.101868314187015,1.68190214959658,0.564746062887373,1172960,0.0203536272684744,0.67186951738222,4.3819545840776,NA,0.390836831697141,1.36479438420843,12.4731732847945,75.4654950719173,0.0940186431315662,0.0592840473938744,0.474009123262746,8.9746053507325,"south",1,11.4185938073381,0.0914813998916037,-2.3196074822655,-0.92,-0.144926071151893,0.0565,0.0081278725024696,0,1.6909653476806
"2020-2024","ME",3.5254356046726,6.08,3.9084913230832,0.219045108527206,4.18740499610501,0.172853589645243,-102740,-0.00905458307848774,10.3510208827285,1.286863071593,NA,0.28866119343691,1.69860305324335,15.7109469139707,0,0.000223545304005935,0.0252216094091038,0.431697981052982,0.450069510180933,"northeast",1,14.7257898468187,0.0517401963615556,-0.344929071770199,0.76,-0.020981733558917,0.0389999999999999,0.050972556917959,0,4.92256176380156
"2020-2024","MI",-0.610112064655899,1.95,-0.379289285119199,-0.0413072062002742,2.90315345896403,0.44927247831936,1819094,0.0187512448214346,0.176577289567251,3.9677332518134,NA,0.370760142751495,1.42584325343455,13.1844033787782,0.750293083235639,0.784123956778242,0.121823900444699,0.0860769573939223,4.76638758381406,"midwest",1,8.48794403589749,0.0529286053326532,0.835045832106099,1.45,0.0599240662491853,0.2535,0.0503273777629986,0,0.311879412169355
"2020-2024","MN",-0.4262477087152,1.79,-0.5113985169139,-0.0333364188169659,5.83814482656513,0.24501564363104,1299394,0.0202857230907017,0.435037727777188,1.3126946651904,NA,0.215895158025945,0.977002770891156,8.92711531507293,0,0.664583589286051,0.354053560812486,0,23.767601425128,"midwest",1,12.0981549754774,0.609655874518574,0.4441304971725,1.04,0.0359849521407183,0.026,0.298671744239373,0,0
"2020-2024","MO",-0.5712514580903,1.45,-0.6625354107649,-0.0489871486043618,5.57216434422327,1.1734208419373,2690288,0.0355267442054556,0.437240946345983,0.839910949327439,NA,0.115191098542095,0.576737538061977,5.29369861129049,0,0.889103602209782,0.314343838115271,0,1.83357578457669,"midwest",1,18.7625457934466,0.183526443325518,-0.5643085080129,0.200000000000001,-0.0461580908831588,0.2265,0.390836781029483,0,0.445835521702739
"2020-2024","MS",-0.3864370834825,1.69,-0.420394547918901,-0.0344834919969417,1.90893905591278,2.95583674932058,2774960,0.0596996173145585,0.0272778588391666,-0.0110886323887498,NA,0.762473379880313,2.79342163956279,25.4559632139435,0,0.918716277909242,0.529138481454336,0,8.74061105721251,"south",1,20.2240219380157,0.377906700731193,-1.4308430461738,-0.399999999999999,-0.113223971574073,-0.1825,0.199784426695263,0,0
"2020-2024","MT",-0.211483328910001,1.71,-0.9355501223383,-0.0191361939945902,10.3516142622571,0.781828097886448,1066821,0.0731491981824963,0.509898293986183,0.00233001024016952,NA,0.0278722226639377,0.178456338688086,1.66905156313874,0,0.513078741092196,0.256583949672646,0.194985877568639,1.88855090923183,"west",0,12.585904938247,3.96100907913689,-1.1420458771061,0.23,-0.0936599943962599,-0.1825,0.0272832324393975,0,0
"2020-2024","NC",0.0453338776297993,2.19,0.151845124859699,0.00391664667909368,2.34517408086239,0.330672204329126,6410020,0.0491599955763811,0.354260108507298,1.01841607959023,NA,0.390601283805223,2.1464929638981,19.7119148380502,12.0245928030095,0.761892818606654,0.257519468223476,0,7.09332601153731,"south",0,18.2925355673235,0.163502422486916,-0.8504456105657,0.0600000000000005,-0.0684457113018452,-0.1775,0.299060520819452,0,0
"2020-2024","ND",-2.3185139976671,-0.529999999999999,-1.1389901683053,-0.224694563402375,2.42339657962434,0.0749663885449876,7808548,0.357870949279569,0.00546995081644763,-0.126388436246773,NA,0.0476699084409862,0.214724773233065,1.98658114045344,0,0.725574998504161,0.715065390359297,0,26.8968103080386,"midwest",1,10.7986714702657,0.434489382168396,-1.0134404200663,-0.220000000000001,-0.0894320946508895,0.113,0.0940145108584695,0,0
"2020-2024","NE",-1.6607702882853,0.219999999999999,-1.324472587902,-0.153055519945741,8.06809061208346,0.324245905730901,3816464,0.122434261821426,0.0891344195290892,-0.47415767220377,NA,0.0345956815961588,0.177891184579653,1.62666212151259,0,0.703378170394209,0.862901092280681,0,21.7369585228385,"midwest",1,18.4588978819096,0.141904143142454,-0.688397010229499,0.0600000000000005,-0.0596574252214978,-0.0925,0.061264013976712,0,0
"2020-2024","NH",0.822451558767099,3.96,0.697761736555897,0.0416061486436809,-0.639600329229715,-0.197695746374954,219471,0.0205237204668356,1.8675459621172,1.92693009060199,NA,0.2457861927403,1.13184121289516,10.4628698272831,0,0.00110189978936554,0.0605397641481459,0.48969464908158,1.28599203679458,"northeast",1,12.2903424336496,0.0971145283787245,-0.839703933016199,0.609999999999999,-0.0407479812333204,0.141,0.0047753877067245,0,1.40431495073764
"2020-2024","NJ",0.198455486830699,2.77,0.325652344379797,0.0122491708533953,0.781075030054608,0.360214119143523,1051779,0.014608402615948,1.30195218707882,1.73849392031688,NA,0.501686276636731,2.17606194693074,20.1174802352936,8.10470174144265,0.0131783753941537,0.0129233931119472,0.403425047402752,0.311810300538606,"northeast",1,22.2113409594406,0.341593144025768,-1.4728404819732,-0.109999999999999,-0.0833319225748441,-0.3965,0.455725676949239,0,1.30289560576454
"2020-2024","NM",-1.9935749680975,-0.0299999999999994,-1.2933290554321,-0.176522932174181,22.4970154740174,0.854350049362106,5566845,0.224676521578042,0.98800162877596,0.35498069924795,NA,0.313214152079201,1.37071883569096,12.4913828042779,0,0.506526349541022,0.249511793943781,0,3.96354890143779,"west",0,8.71725338411906,3.06334249475271,-1.8863970500907,-0.289999999999999,-0.143126028453436,0.149,0.0862460456597665,0,0.221431618919407
"2020-2024","NV",1.38688322784,3.14,1.273404058068,0.137545092373546,13.6129589507268,0.939085094851761,2399101,0.062748007991547,2.72057304525442,-0.32177031557007,NA,0.600946164595775,2.89108360190786,26.5205365846898,0,0.641134145118424,0.114193225404108,0.145573031351542,7.28283939499417,"west",0,19.6127671459188,2.70318198422886,-2.9050469214392,-1.15,-0.22366879490985,0.106,0.0117760657770185,0,1.25200159288758
"2020-2024","NY",1.9845071965644,4.79,2.5460559602503,0.112274504515012,2.97420107910353,0.717923994159587,-26632,-0.000189677649984511,1.36766200196218,2.0936721859252,NA,0.460167844676865,1.90924790608773,17.6716948079469,5.06142316309975,0.26012458564592,0.198650949977962,0.458659583946491,7.3997446601161,"northeast",1,9.90863935864002,0.0173082696880084,-1.9798640179455,-0.41,-0.10072897866661,-0.1275,0.106334163960468,0,4.26277327545747
"2020-2024","OH",-0.0393167805365984,1.94,1.2031140643226,-0.00344300638052278,2.81773581320193,1.40758137414651,11327801,0.0794291287284184,0.180935333950501,-2.57098563376112,NA,0.516684408692936,1.90292528202372,17.5428168560901,30.8049895370864,0.186663257544911,0.0732354736770047,0.665299817460167,5.29803522506351,"midwest",1,4.89482912927519,0.0239017016461186,-1.5055866582039,-0.540000000000001,-0.116487265482474,0.0235,0.164623355326905,0,0.0563426221537711
"2020-2024","OK",-0.285291889043959,1.45,-0.181592911811899,-0.0304626799061874,5.62062570526209,0.158948549456001,10420695,0.167268238385645,0.271588915499796,0.35017089906592,NA,0.479059333539645,1.88099698581995,16.9977909323393,0,0.59624314765728,0.315221859910207,0,4.19897210837127,"south",1,12.7664831091569,1.06247213175955,-1.11052269902364,-0.27,-0.10600824305239,0.0235,0.0465838875109145,0,0
"2020-2024","OR",0.683758711830599,2.54,1.1091819513774,0.0640448912098201,2.94538457071298,0.190157375252779,7662687,0.150191889098938,0.483594568082801,-1.78346416656976,NA,0.344475337988615,1.45520751349356,13.4346375586364,0,0.636205735428825,0.327925530459561,0.0537278784857881,1.43207689771994,"west",0,24.3813602171285,1.14433702098789,-1.3117789986442,0.0700000000000003,-0.109424155720449,-0.246,0.0205687902692125,0,0
"2020-2024","PA",0.989920632594099,2.82,1.6478888856318,0.085855491627619,0.269484159966,0.159557224149872,2375163,0.016999347062314,0.487389496724108,0.50453050710839,NA,0.556207232238772,1.7811143181776,16.4471478634912,11.1022142918702,0.00148403810960662,0.0208675301929621,0.61918038972548,1.36226072205221,"northeast",1,6.8269813922059,0.0175770089717664,-1.7321411056595,-0.610000000000001,-0.130607171640477,-0.0965,0.00080992217590603,0,0.0224364259039081
"2020-2024","RI",1.8120957245665,5.31,1.9074178477729,0.0822263179800864,3.8675741048471,0.839074918600364,73459,0.00999232677883453,6.22525335170799,0.353061049951101,NA,0.910902983267093,3.36799390141309,31.0475607790313,0,0.00298774033308579,0.00504441138643913,0.456037159264722,0,"northeast",1,11.1853492316686,0.0113297118090905,0.157170012888102,1.53,0.00718303193129764,-0.582,0.00720622932896712,0,5.21419006591352
"2020-2024","SC",-1.3315582832943,0.92,-1.5565570566162,-0.109579220397181,1.19510849788676,0.683814431987715,7104824,0.0925864668254146,0.222595430470823,0.14356907621377,NA,0.237478787077198,1.20932355350843,11.0429153088442,0,0.885286266327705,0.384057322263154,0,5.57645020353997,"south",0,25.5259942547845,0.179310063100239,-0.5520244703371,0.32,-0.0434542350014842,-0.199,0.321326508889762,0,0
"2020-2024","SD",-1.1693142809532,0.94,-1.1836623062823,-0.0960871133703361,21.6030779386794,0.551061564368009,793155,0.0624735888001153,0.0361937122941803,0.00353238417992001,NA,0.0925945089714778,0.431428628218269,3.96966893645294,0,0.652659210328596,0.419681533418085,0,14.2006571324495,"midwest",1,29.9012954637227,3.06063780818448,-0.0950981002965001,0.59,-0.00775398749979165,-0.224,0.0562404340263185,0,0
"2020-2024","TN",-0.715134834036499,1.45,-0.667148194772301,-0.0612003921386899,1.03707302442358,2.29540728806897,7954112,0.083724068219187,-0.00018679840832131,-0.72753920256433,NA,0.199380948247888,0.973213837381361,8.88427588666357,12.2122096386471,0.955199567745489,0.981602208062721,0,8.85477896466409,"south",0,11.620200496771,0.0362715670898489,-0.6471532253343,0.219999999999999,-0.0524763306061891,0.452,0.0401748610828065,0,0
"2020-2024","TX",-0.2113158836707,1.69,0.5667931820833,-0.0205934488389522,7.85123449171098,0.368167056224378,68072733,0.159471986143048,0.192129623765329,-0.05578100500792,NA,0.504519943912435,1.97677451362239,17.866261947134,0,0.188707358748927,0.259746007511816,0.642584552725952,3.08694467551818,"south",1,16.6480175958433,0.485420760093711,-1.2753406879987,-0.34,-0.110546819182479,-0.0570000000000001,0.0699832293287961,0,0
"2020-2024","UT",-0.980489280403701,0.76,-1.3071835655882,-0.0979461895357187,7.26112904425676,0.79814313237804,2842843,0.0897839403695595,0.99616957510679,0.695703144005,NA,0.295019875793421,1.68980513128425,15.6328284572764,0,0.776035283278366,0.205732392681962,0,16.3590754295987,"west",0,25.8678455023733,5.54005710575388,-1.6898185195263,-0.27,-0.144425133801729,-0.2105,0.739345961129167,0,0
"2020-2024","VA",-0.453259987371201,1.63,-0.225984459397001,-0.0403139292234029,5.61712496666423,4.22230802745842,18354612,0.156536674772461,0.566781995137982,0.343991279522043,NA,0.57489322317813,1.97218539407953,17.9858353988515,15.5541463526974,0.753362594121714,0.167852650942225,0.0581605157143223,1.91886929758417,"south",1,7.09214593046344,0.0681437567998727,-1.1022885967946,-0.15,-0.0892863196219872,-0.1695,0.495593641946206,0,2.03364419485465
"2020-2024","VT",-0.890948048426601,2.19,-1.0865722514547,-0.0458992546991449,-3.54633536810193,-0.134848307824123,106542,0.0199836517515471,1.31497274279519,-2.6197444149564,NA,0.000626366683818157,0.00420838753082313,0.0383074842315327,0,0.540388729825569,0.219704674346987,0,7.07752151801383,"northeast",1,9.21536798215368,0.0614032401566956,0.874711674336201,1.92,0.0471892813990469,0.514,0.0083265367726415,0,1.1031832629311
"2020-2024","WA",0.0768832278399998,1.83,-0.0472223939037999,0.00762494668833731,0.703395635830452,0.0877084201662555,3601856,0.0415409546986659,0.352902961522249,-1.024357398272,NA,0.152061738787534,0.678870812347648,6.28529596780304,0,0.869443121329392,0.604604590734229,0.0254351574511704,0.0992328955313218,"west",0,23.7493017703727,1.00169291199314,-0.0553232418308998,0.93,-0.0054567805061286,-0.2785,0.243449355141964,0,0.170644947681704
"2020-2024","WI",-0.3686660556574,1.9,-0.102522912847903,-0.0281668165487383,4.503210918626,1.4909364641091,1402639,0.0207957462450422,0.300866207076923,-0.47239373563258,NA,0.37727315765784,1.65924455182435,15.2524945740833,0,0.87190234900471,0.165138112397562,0,2.6280785119157,"midwest",1,8.92353236130672,0.0546516974265385,-0.8075477617459,0.0899999999999999,-0.058112790459121,0.0265,0.288215574901912,0,0
