census_geoid,census_name,year,avg_total_lmp,avg_energy,avg_congestion,avg_loss,n_pnodes,inefficient_pricing,first_entry_year,treated,event_time,weight,group
51087201601,2016.01,2015,32.8206067351598,33.33905136986301,1.1399492009132433,-1.6583938356164383,2,-0.518444634703195,,0,,1.0,control
51087201601,2016.01,2016,25.607451047358843,27.52486794171221,-0.8558629326047358,-1.061553961748634,2,-1.9174168943533698,,0,,1.0,control
51087201601,2016.01,2017,28.04435616438356,29.38840982488584,-0.2992488584474888,-1.044804794520548,2,-1.344053652968037,,0,,1.0,control
51087201601,2016.01,2018,32.8510799086758,35.69340182648401,-1.5972602739726054,-1.2453184931506849,2,-2.8425787671232903,,0,,1.0,control
51087201601,2016.01,2019,25.933486301369864,25.97994634703196,0.5938675799086756,-0.6404303652968039,2,-0.0465627853881283,,0,,1.0,control
51087201601,2016.01,2020,20.437953096539157,20.62579007285974,0.2130521402550088,-0.4009733606557377,2,-0.1879212204007289,,0,,1.0,control
51087201601,2016.01,2021,37.55676598173515,38.12522260273973,0.3708116438356164,-0.939337899543379,2,-0.5685262557077626,,0,,1.0,control
51087201601,2016.01,2022,70.51447431506848,73.38870547945206,-0.7997294520547943,-2.074639269406392,2,-2.8743687214611864,,0,,1.0,control
51087201601,2016.01,2023,29.603219178082185,29.61219178082191,0.7598984018264838,-0.7691438356164383,2,-0.00924543378995446,,0,,1.0,control
51087201601,2016.01,2024,30.185341530054675,31.229977231329677,-0.0487534153005463,-0.9960154826958112,2,-1.0447688979963574,,0,,1.0,control
51087201601,2016.01,2025,42.46129794520549,46.769244292237445,-2.543025114155247,-1.765260273972603,2,-4.3082853881278504,,0,,1.0,control
51107610102,6101.02,2015,37.73639155251141,33.33905136986301,3.641934931506852,0.7554052511415523,2,4.397340182648405,,0,,0.5,control
51107610102,6101.02,2016,30.68443761384335,27.524867941712202,2.7622552367941715,0.3973144353369764,2,3.159569672131148,,0,,0.5,control
51107610102,6101.02,2017,31.197804794520543,29.38840982488584,1.3484246575342458,0.46097031963470314,2,1.809394977168949,,0,,0.5,control
51107610102,6101.02,2018,38.52055593607305,35.69340182648402,2.162124429223746,0.6653732876712333,2,2.827497716894979,,0,,0.5,control
51107610102,6101.02,2019,27.63483447488585,25.979946347031955,1.2530251141552506,0.402429223744292,2,1.6554543378995428,,0,,0.5,control
51107610102,6101.02,2020,21.623123861566487,20.62579007285974,0.7881671220400723,0.2096015482695811,2,0.9977686703096534,,0,,0.5,control
51107610102,6101.02,2021,41.58833105022833,38.125222602739726,2.8599737442922373,0.6036472602739729,2,3.4636210045662104,,0,,0.5,control
51107610102,6101.02,2022,79.55314269406394,73.38870547945206,4.269289954337899,1.8957785388127864,2,6.165068493150685,,0,,0.5,control
51107610102,6101.02,2023,33.171232876712345,29.612191780821917,2.85893493150685,0.7006952054794522,2,3.559630136986302,,0,,0.5,control
51107610102,6101.02,2024,36.41635587431696,31.22997723132969,4.281631375227686,0.9053062386156651,2,5.186937613843352,,0,,0.5,control
51107610102,6101.02,2025,54.107408675799114,46.769244292237424,5.751154109589037,1.5875376712328753,2,7.338691780821913,,0,,0.5,control
51107610201,6102.01,2015,31.69986757990869,33.33905136986301,-1.880711187214612,0.2415273972602741,2,-1.639183789954338,,0,,0.5,control
51107610201,6102.01,2016,24.424030054644803,27.52486794171221,-3.005439435336976,-0.0953984517304189,2,-3.100837887067395,,0,,0.5,control
51107610201,6102.01,2017,28.651546803652952,29.38840982488584,-0.6387990867579908,-0.0980639269406392,2,-0.73686301369863,,0,,0.5,control
51107610201,6102.01,2018,32.36968835616439,35.69340182648401,-3.224073059360732,-0.0999417808219176,2,-3.3240148401826497,,0,,0.5,control
