pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
34886693,CARTERSV35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886697,CHARLTSV35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886699,CHARLTSV35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886701,CLIFTNFG13 KV   TX4,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886703,CLIFTNFG46 KV   TX3,BUS,LOAD,DOM,46 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886705,COLUMBI4115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886707,COVINGTN46 KV   TX1,BUS,LOAD,DOM,46 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886709,COVINGTN46 KV   TX2,BUS,LOAD,DOM,46 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886711,CRAIGSVL115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886713,CROZET  35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886715,CULPEPER35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886717,CULPEPER35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886725,DAYTON  35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886727,DAYTON  35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886729,DAYTONDP115 KV  DAYTONDP,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886731,DOOMS4  22 KV   TX1,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886733,DOOMS4  22 KV   TX2,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886737,DOUBLEDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886739,DUPWAYNE115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886741,DUPWAYNE115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886743,EASTMILL14 KV   TX4,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886745,EASTMILL14 KV   TX5,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886747,EASTMILL14 KV   TX6,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886749,EDINBUR435 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886751,EDINBUR435 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886753,EFFINGER115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886755,ELKTONDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886757,ENDCAVRN35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886759,ENDCAVRN35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886761,FAIRFELD35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886763,FISHERSV22 KV   TX1,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886765,FISHERSV22 KV   TX2,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886767,GLASGOW413 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886769,GLASGOW413 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886771,GORDONSV35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886775,GOSHEN4 22 KV   TX3,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886777,GOSHEN4 46 KV   TX1,BUS,LOAD,DOM,46 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886779,GROTTOES13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886783,HARRSNBG35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886785,HARRSNBG35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886787,HARRSNBG69 KV   HEC3,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886789,HARRSNBG69 KV   HEC6,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886791,HOLLYMD 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886793,HRSNBGDP230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886795,JAMESLEE115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886797,JAMESRIV115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886799,KIDDSTDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886801,LAKEOFWD115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886803,LAKEOFWD115 KV  WILDNSDP,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886807,LOUISA  35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886809,LOUISAPP230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886811,MERCK5  35 KV   TX1D1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886813,MERCK5  35 KV   TX1D2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886817,MERCK5  35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886819,MIDWAYDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886821,MITCHLDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886823,MTEAGLE 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886825,MTJACKS435 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886827,MTJACKS4115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886843,NIBCO   115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886845,NIRIVER 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886847,NRIVERDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886849,ORANGE  13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886851,ORANGE  35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886853,PAYTESDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886855,PROFITDP230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886857,PROFITDP230 KV  TX2,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886861,ROCKBRDG13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886863,ROCKBRDG13 KV   TX3,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886865,SDRAFTDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886867,SHERWOOD35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886869,SHERWOOD35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886877,STAUNTON22 KV   TX5,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886879,STUDRAFT22 KV   TX1,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886881,STUDRAFT22 KV   TX3,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886883,TIMBERVL13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886885,TIMBVLDP115 KV  TIMBDPZ,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886887,TODDSTVN115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886889,TRICESLK115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886891,TRIMBLDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886893,UNIONVIL115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886895,VERONA  22 KV   TX1,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886897,VERONA  22 KV   TX2,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886899,WAYNESBO22 KV   TX1,BUS,LOAD,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886901,WESTVAC414 KV   TX1,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886903,WESTVAC414 KV   TX2,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886905,WESTVAC414 KV   TX3,BUS,LOAD,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886907,WEYERSCV35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886909,WSTAUNTN23 KV   TX1,BUS,LOAD,DOM,23 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34886911,WSTAUNTN23 KV   TX2,BUS,LOAD,DOM,23 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887765,CHESTER414 KV   G3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887767,CHESTER414 KV   G7G,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887769,CHESTER414 KV   G7S,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887771,CHESTER414 KV   G8G,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887773,CHESTER414 KV   G8S,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887775,CHESTER420 KV   G4,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887777,CHESTER420 KV   G5,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887779,CHESTER422 KV   G6,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887781,CLOVER  25 KV   G1,BUS,GEN,DOM,25 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887783,CLOVER  25 KV   G2,BUS,GEN,DOM,25 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887787,DARBYTWN14 KV   GT1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887789,DARBYTWN14 KV   GT2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887791,DARBYTWN14 KV   GT3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887793,DARBYTWN14 KV   GT4,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887805,KERRDAM 14 KV   G1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887807,KERRDAM 14 KV   G2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887809,KERRDAM 14 KV   G3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887811,KERRDAM 14 KV   G4,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887813,KERRDAM 14 KV   G5,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887815,KERRDAM 14 KV   G6,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887817,KERRDAM 14 KV   G7,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887819,NANNA4  22 KV   G1,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887821,NANNA4  22 KV   G2,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887845,GRAVLNK 13 KV   GT3,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887847,GRAVLNK 13 KV   GT4,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887849,GRAVLNK 13 KV   GT5,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887851,GRAVLNK 13 KV   GT6,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887853,GRAVLNK 13 KV   GTS,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887857,SHAMPTON115 KV  G1,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887859,SURRY4  22 KV   G1,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887861,SURRY4  22 KV   G2,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887863,YORKTOW417 KV   G2,BUS,GEN,DOM,17 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887865,YORKTOW420 KV   G1,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887867,YORKTOW425 KV   G3,BUS,GEN,DOM,25 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887871,LADYSMCT14 KV   GT1,BUS,GEN,DOM,14 KV,2005-02-17T00:00:00,9999-12-31T00:00:00
34887873,LADYSMCT14 KV   GT2,BUS,GEN,DOM,14 KV,2005-02-17T00:00:00,9999-12-31T00:00:00
34887875,MARSHRUN18 KV   GT1,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887877,MARSHRUN18 KV   GT2,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887879,MARSHRUN18 KV   GT3,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887887,POSSUMP414 KV   G3,BUS,GEN,DOM,14 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887889,POSSUMP414 KV   GTS,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887891,POSSUMP418 KV   G6,BUS,GEN,DOM,18 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887893,POSSUMP418 KV   GT6A,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887895,POSSUMP418 KV   GT6B,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887897,POSSUMP418 KV   GT6S,BUS,GEN,DOM,18 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887899,POSSUMP422 KV   G4,BUS,GEN,DOM,22 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887901,POSSUMP425 KV   G5,BUS,GEN,DOM,25 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887903,REMNTNCT18 KV   GT1,BUS,GEN,DOM,18 KV,2005-02-17T00:00:00,9999-12-31T00:00:00
34887905,REMNTNCT18 KV   GT2,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887907,REMNTNCT18 KV   GT3,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887909,REMNTNCT18 KV   GT4,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887911,BUXTON  34.5 KV GEN5,BUS,GEN,DOM,34.5 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887913,BUXTON  34.5 KV OCRACOK1,BUS,GEN,DOM,34.5 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887915,BUXTON  34.5 KV GEN12,BUS,GEN,DOM,34.5 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887917,BUXTON  34.5 KV GEN34,BUS,GEN,DOM,34.5 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887923,GASTON4 14 KV   G1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887925,GASTON4 14 KV   G2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887927,GASTON4 14 KV   G3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887929,GASTON4 14 KV   G4,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887935,RORAPIDS14 KV   G1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887937,RORAPIDS14 KV   G2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887939,RORAPIDS14 KV   G3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887941,RORAPIDS14 KV   G4,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887949,BATHCO  20 KV   GM1,BUS,GEN,DOM,20 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887951,BATHCO  20 KV   GM2,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887953,BATHCO  20 KV   GM3,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887955,BATHCO  20 KV   GM4,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887957,BATHCO  20 KV   GM5,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887959,BATHCO  20 KV   GM6,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887961,BATHCO  20 KV   GM1_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887963,BATHCO  20 KV   GM2_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887965,BATHCO  20 KV   GM3_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887967,BATHCO  20 KV   GM4_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887969,BATHCO  20 KV   GM5_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887971,BATHCO  20 KV   GM6_A,BUS,GEN,DOM,20 KV,2018-09-21T00:00:00,9999-12-31T00:00:00
34887977,CUSHAW  2 KV    G15,BUS,GEN,DOM,2 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887979,FLUVANNA18 KV   GS12,BUS,GEN,DOM,18 KV,2004-09-15T00:00:00,9999-12-31T00:00:00
34887981,FLUVANNA18 KV   GT12,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887983,FLUVANNA18 KV   GT22,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887985,FLUVANNA18 KV   GT32,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887991,LOUISACT18 KV   G5,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887993,LOWMOOR 13 KV   GTS,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887997,MTSTORM422 KV   G1,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34887999,MTSTORM422 KV   G2,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34888001,MTSTORM422 KV   G3,BUS,GEN,DOM,22 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34888005,SANNA   230 KV  G1,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34888007,SANNA   230 KV  G2,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010339,CARSON,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010341,CHICKAHOMINY,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010343,CLOVER,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010345,ELMONT,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010347,MIDLOTHIAN,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010349,NORTH ANNA,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010351,FENTRESS,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010353,SEPTA,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010355,SURRY,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010357,YADKIN,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010359,CHANCELLOR,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010361,CLIFTON,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010363,LADYSMITH,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010365,LOUDOUN,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010367,MORRISVILLE,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010369,OX,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010371,PLEASANT VIEW,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010373,POSSUM POINT,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010375,BATH COUNTY,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010377,CUNNINGHAM,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010379,DOOMS,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010381,FLUVANNA,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010383,LEXINGTON,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010385,MT STORM,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
35010387,VALLEY,AGGREGATE,EHV,DOM,500 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
36181301,IRONBRI435 KV   CHESTERF,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
36181303,JETERSVL35 KV   POINTON,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
36181305,JETERSVL35 KV   AMELIA,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
36181313,PROVFORG35 KV   CHARLESC,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
36181323,WTKINSCR35 KV   NOTTOWAY,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367905,BUCKNGHM35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367907,CHARLCTY34.5 KV TX1,BUS,LOAD,DOM,34.5 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367909,HARMONYV35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367911,SUFFOLK 35 KV   TX6,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367913,LOVETTSV138 KV  LOVE_DVP,BUS,LOAD,DOM,138 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367919,GORDONSV115 KV  DECA_DVP,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367923,MERCK5  35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
38367927,SOMERSET35 KV   SOME_DVP,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243747,NRTHNECK13 KV   GT1,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243749,NRTHNECK13 KV   GT2,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243751,NRTHNECK13 KV   GT3,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243753,NRTHNECK13 KV   GT4,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243755,POSSUMP414 KV   GT1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243757,POSSUMP414 KV   GT2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
40243759,POSSUMP414 KV   GT3,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
